,category_id,nation,views,category_name,publishing_day,publishing_hour,publishing_day_num
8820,24,KR,403993,Entertainment,Tue,15,1
8821,22,KR,23984,People & Blogs,Wed,6,2
8822,24,KR,95728,Entertainment,Mon,13,0
8823,25,KR,86574,News & Politics,Sun,15,7
8824,25,KR,35842,News & Politics,Mon,13,0
8825,24,KR,92154,Entertainment,Tue,7,1
8826,22,KR,137321,People & Blogs,Tue,6,1
8827,23,KR,434875,Comedy,Mon,7,0
8828,22,KR,487576,People & Blogs,Sun,3,7
8829,22,KR,149384,People & Blogs,Wed,1,2
8830,24,KR,76636,Entertainment,Tue,8,1
8831,20,KR,28813,Gaming,Mon,17,0
8832,22,KR,15581,People & Blogs,Tue,21,1
8833,10,KR,936950,Music,Mon,6,0
8834,25,KR,44940,News & Politics,Tue,9,1
8835,17,KR,605094,Sports,Wed,2,2
8836,25,KR,120382,News & Politics,Mon,10,0
8837,24,KR,194631,Entertainment,Sat,14,6
8838,24,KR,731466,Entertainment,Mon,7,0
8839,23,KR,661345,Comedy,Mon,2,0
8840,23,KR,368234,Comedy,Mon,5,0
8841,22,KR,53847,People & Blogs,Mon,13,0
8842,1,KR,215257,Film & Animation,Mon,3,0
8843,10,KR,1491419,Music,Mon,4,0
8844,24,KR,16801,Entertainment,Tue,9,1
8845,17,KR,1246408,Sports,Wed,21,2
8846,25,KR,57318,News & Politics,Mon,18,0
8847,25,KR,36722,News & Politics,Mon,11,0
8848,24,KR,34845,Entertainment,Mon,16,0
8849,25,KR,48562,News & Politics,Tue,6,1
8850,20,KR,212133,Gaming,Sun,5,7
8851,22,KR,17723,People & Blogs,Wed,11,2
8852,25,KR,39932,News & Politics,Mon,3,0
8853,27,KR,92673,Education,Sun,15,7
8854,25,KR,80719,News & Politics,Mon,5,0
8855,1,KR,1199360,Film & Animation,Thu,5,3
8856,20,KR,860994,Gaming,Thu,1,3
8857,23,KR,890403,Comedy,Wed,11,2
8858,24,KR,1379006,Entertainment,Mon,22,0
8859,10,KR,334621,Music,Thu,12,3
8860,1,KR,362168,Film & Animation,Wed,8,2
8861,22,KR,213561,People & Blogs,Thu,9,3
8862,25,KR,282841,News & Politics,Wed,2,2
8863,25,KR,527514,News & Politics,Tue,14,1
8864,1,KR,113778,Film & Animation,Thu,10,3
8865,25,KR,98804,News & Politics,Thu,8,3
8866,24,KR,63487,Entertainment,Thu,10,3
8867,25,KR,135304,News & Politics,Tue,15,1
8868,23,KR,154436,Comedy,Fri,3,4
8869,22,KR,124942,People & Blogs,Wed,0,2
8870,22,KR,171327,People & Blogs,Wed,3,2
8871,10,KR,191581,Music,Tue,1,1
8872,1,KR,589015,Film & Animation,Mon,22,0
8873,26,KR,232440,Howto & Style,Thu,8,3
8874,24,KR,189617,Entertainment,Thu,3,3
8875,1,KR,160013,Film & Animation,Wed,8,2
8876,25,KR,207687,News & Politics,Mon,23,0
8877,22,KR,53375,People & Blogs,Wed,6,2
8878,25,KR,110849,News & Politics,Wed,9,2
8879,25,KR,110849,News & Politics,Wed,9,2
8880,24,KR,223616,Entertainment,Thu,3,3
8881,24,KR,29703,Entertainment,Thu,8,3
8882,1,KR,31905,Film & Animation,Thu,7,3
8883,10,KR,788529,Music,Thu,9,3
8884,22,KR,255730,People & Blogs,Wed,10,2
8885,20,KR,104747,Gaming,Wed,3,2
8886,24,KR,62582,Entertainment,Wed,21,2
8887,22,KR,186803,People & Blogs,Tue,19,1
8888,22,KR,120462,People & Blogs,Wed,7,2
8889,28,KR,48299,Science & Technology,Wed,9,2
8890,22,KR,92209,People & Blogs,Wed,6,2
8891,1,KR,1154697,Film & Animation,Fri,21,4
8892,25,KR,55855,News & Politics,Thu,0,3
8893,22,KR,111720,People & Blogs,Thu,13,3
8894,25,KR,30477,News & Politics,Thu,12,3
8895,24,KR,60014,Entertainment,Wed,13,2
8896,22,KR,25278,People & Blogs,Thu,7,3
8897,22,KR,45927,People & Blogs,Thu,9,3
8898,22,KR,53586,People & Blogs,Wed,7,2
8899,20,KR,155330,Gaming,Wed,0,2
8900,24,KR,266442,Entertainment,Wed,7,2
8901,10,KR,12882641,Music,Thu,4,3
8902,24,KR,39940,Entertainment,Thu,0,3
8903,25,KR,66635,News & Politics,Thu,11,3
8904,25,KR,82761,News & Politics,Thu,9,3
8905,20,KR,666683,Gaming,Wed,12,2
8906,25,KR,36580,News & Politics,Thu,3,3
8907,20,KR,35104,Gaming,Fri,0,4
8908,17,KR,161995,Sports,Fri,0,4
8909,24,KR,42208,Entertainment,Thu,3,3
8910,22,KR,52006,People & Blogs,Wed,0,2
8911,25,KR,233463,News & Politics,Wed,12,2
8912,25,KR,43901,News & Politics,Thu,4,3
8913,20,KR,114952,Gaming,Tue,21,1
8914,24,KR,122185,Entertainment,Wed,9,2
8915,22,KR,40592,People & Blogs,Thu,16,3
8916,20,KR,77576,Gaming,Wed,16,2
8917,25,KR,85220,News & Politics,Wed,11,2
8918,17,KR,32203,Sports,Thu,5,3
8919,24,KR,37654,Entertainment,Thu,6,3
8920,22,KR,40880,People & Blogs,Thu,1,3
8921,22,KR,43822,People & Blogs,Wed,3,2
8922,20,KR,50753,Gaming,Tue,21,1
8923,24,KR,232671,Entertainment,Tue,7,1
8924,25,KR,69832,News & Politics,Wed,15,2
8925,24,KR,187482,Entertainment,Thu,12,3
8926,25,KR,71931,News & Politics,Thu,5,3
8927,25,KR,61871,News & Politics,Wed,11,2
8928,25,KR,81163,News & Politics,Thu,0,3
8929,25,KR,33067,News & Politics,Wed,11,2
8930,25,KR,103275,News & Politics,Wed,9,2
8931,24,KR,164209,Entertainment,Wed,12,2
8932,25,KR,50100,News & Politics,Wed,23,2
8933,25,KR,51191,News & Politics,Wed,17,2
8934,23,KR,218840,Comedy,Wed,11,2
8935,25,KR,29329,News & Politics,Thu,6,3
8936,22,KR,41580,People & Blogs,Thu,9,3
8937,20,KR,510918,Gaming,Wed,11,2
8938,17,KR,12057,Sports,Thu,10,3
8939,1,KR,84452,Film & Animation,Wed,9,2
8940,24,KR,2349080,Entertainment,Thu,14,3
8941,20,KR,196353,Gaming,Wed,10,2
8942,1,KR,44863,Film & Animation,Wed,9,2
8943,20,KR,285839,Gaming,Tue,11,1
8944,15,KR,333161,Pets & Animals,Thu,4,3
8945,24,KR,517509,Entertainment,Wed,11,2
8946,15,KR,52167,Pets & Animals,Thu,10,3
8947,10,KR,321237,Music,Mon,15,0
8948,24,KR,14258,Entertainment,Thu,7,3
8949,22,KR,38916,People & Blogs,Wed,11,2
8950,22,KR,80204,People & Blogs,Tue,14,1
8951,25,KR,37839,News & Politics,Wed,11,2
8952,25,KR,48897,News & Politics,Wed,11,2
8953,22,KR,5627,People & Blogs,Thu,9,3
8954,23,KR,139906,Comedy,Wed,12,2
8955,25,KR,24500,News & Politics,Thu,4,3
8956,25,KR,32923,News & Politics,Wed,12,2
8957,25,KR,22089,News & Politics,Wed,8,2
8958,25,KR,18678,News & Politics,Wed,11,2
8959,25,KR,35408,News & Politics,Tue,16,1
8960,24,KR,85788,Entertainment,Wed,3,2
8961,15,KR,312392,Pets & Animals,Mon,13,0
8962,25,KR,21405,News & Politics,Thu,0,3
8963,25,KR,56207,News & Politics,Wed,9,2
8964,24,KR,38910,Entertainment,Wed,10,2
8965,22,KR,118005,People & Blogs,Tue,16,1
8966,23,KR,176064,Comedy,Wed,5,2
8967,22,KR,35396,People & Blogs,Wed,10,2
8968,10,KR,86681,Music,Tue,10,1
8969,29,KR,35988,Nonprofits & Activism,Wed,5,2
8970,24,KR,11325,Entertainment,Thu,8,3
8971,24,KR,405164,Entertainment,Sun,11,7
8972,22,KR,243867,People & Blogs,Tue,17,1
8973,24,KR,3307126,Entertainment,Wed,14,2
8974,20,KR,100109,Gaming,Wed,9,2
8975,24,KR,104351,Entertainment,Tue,23,1
8976,17,KR,1072547,Sports,Thu,4,3
8977,24,KR,42345,Entertainment,Wed,9,2
8978,15,KR,145157,Pets & Animals,Wed,9,2
8979,24,KR,136899,Entertainment,Tue,12,1
8980,24,KR,185637,Entertainment,Wed,10,2
8981,20,KR,28777,Gaming,Thu,6,3
8982,22,KR,31271,People & Blogs,Wed,4,2
8983,15,KR,139215,Pets & Animals,Tue,23,1
8984,22,KR,135062,People & Blogs,Tue,10,1
8985,20,KR,70302,Gaming,Tue,10,1
8986,24,KR,322092,Entertainment,Thu,15,3
8987,25,KR,18551,News & Politics,Wed,12,2
8988,24,KR,34713,Entertainment,Wed,13,2
8989,22,KR,41472,People & Blogs,Wed,1,2
8990,24,KR,79631,Entertainment,Tue,2,1
8991,24,KR,57665,Entertainment,Wed,12,2
8992,24,KR,53474,Entertainment,Wed,5,2
8993,20,KR,19507,Gaming,Thu,6,3
8994,23,KR,317123,Comedy,Mon,7,0
8995,29,KR,15550,Nonprofits & Activism,Wed,20,2
8996,22,KR,26914,People & Blogs,Wed,7,2
8997,25,KR,592407,News & Politics,Sat,11,6
8998,24,KR,77321,Entertainment,Tue,6,1
8999,22,KR,21655,People & Blogs,Wed,14,2
9000,24,KR,679878,Entertainment,Thu,14,3
9001,19,KR,274147,Travel & Events,Sun,15,7
9002,22,KR,9706,People & Blogs,Thu,15,3
9003,22,KR,13782,People & Blogs,Wed,14,2
9004,25,KR,24992,News & Politics,Wed,5,2
9005,1,KR,83504,Film & Animation,Wed,3,2
9006,25,KR,20835,News & Politics,Tue,23,1
9007,10,KR,9443754,Music,Wed,6,2
9008,22,KR,30861,People & Blogs,Tue,6,1
9009,19,KR,167253,Travel & Events,Tue,8,1
9010,22,KR,249288,People & Blogs,Tue,6,1
9011,1,KR,2248369,Film & Animation,Thu,5,3
9012,10,KR,1152132,Music,Thu,12,3
9013,22,KR,256594,People & Blogs,Fri,15,4
9014,20,KR,1318492,Gaming,Thu,1,3
9015,1,KR,287890,Film & Animation,Thu,10,3
9016,22,KR,135208,People & Blogs,Fri,1,4
9017,26,KR,251180,Howto & Style,Fri,11,4
9018,23,KR,1019288,Comedy,Wed,11,2
9019,24,KR,86013,Entertainment,Thu,23,3
9020,24,KR,168792,Entertainment,Fri,15,4
9021,20,KR,167164,Gaming,Sat,0,6
9022,24,KR,344178,Entertainment,Thu,12,3
9023,22,KR,442419,People & Blogs,Thu,9,3
9024,25,KR,161103,News & Politics,Thu,9,3
9025,20,KR,557214,Gaming,Fri,9,4
9026,25,KR,57152,News & Politics,Fri,7,4
9027,24,KR,164707,Entertainment,Fri,13,4
9028,1,KR,111074,Film & Animation,Fri,8,4
9029,24,KR,1617579,Entertainment,Mon,22,0
9030,1,KR,502546,Film & Animation,Wed,8,2
9031,17,KR,561791,Sports,Fri,0,4
9032,25,KR,142551,News & Politics,Thu,8,3
9033,26,KR,30935,Howto & Style,Fri,15,4
9034,25,KR,74343,News & Politics,Fri,3,4
9035,22,KR,30035,People & Blogs,Fri,6,4
9036,25,KR,69175,News & Politics,Fri,20,4
9037,1,KR,159186,Film & Animation,Fri,8,4
9038,24,KR,98185,Entertainment,Thu,10,3
9039,25,KR,632697,News & Politics,Tue,14,1
9040,25,KR,65051,News & Politics,Thu,23,3
9041,22,KR,156598,People & Blogs,Fri,7,4
9042,24,KR,100708,Entertainment,Fri,1,4
9043,25,KR,322854,News & Politics,Wed,2,2
9044,1,KR,55665,Film & Animation,Thu,11,3
9045,1,KR,65436,Film & Animation,Fri,15,4
9046,25,KR,73990,News & Politics,Fri,0,4
9047,1,KR,322115,Film & Animation,Thu,11,3
9048,22,KR,88178,People & Blogs,Fri,13,4
9049,25,KR,195630,News & Politics,Tue,15,1
9050,20,KR,48181,Gaming,Fri,7,4
9051,22,KR,24640,People & Blogs,Fri,10,4
9052,25,KR,56691,News & Politics,Fri,4,4
9053,22,KR,47081,People & Blogs,Fri,9,4
9054,22,KR,144858,People & Blogs,Wed,7,2
9055,1,KR,1214168,Film & Animation,Fri,21,4
9056,22,KR,22061,People & Blogs,Fri,11,4
9057,17,KR,141707,Sports,Fri,3,4
9058,17,KR,291974,Sports,Fri,13,4
9059,17,KR,53859,Sports,Thu,5,3
9060,22,KR,153596,People & Blogs,Fri,11,4
9061,25,KR,46998,News & Politics,Fri,9,4
9062,20,KR,32580,Gaming,Fri,9,4
9063,10,KR,23983717,Music,Thu,4,3
9064,10,KR,673467,Music,Fri,12,4
9065,23,KR,195382,Comedy,Fri,11,4
9066,22,KR,80601,People & Blogs,Wed,6,2
9067,10,KR,247473,Music,Tue,1,1
9068,25,KR,74269,News & Politics,Thu,15,3
9069,23,KR,331905,Comedy,Fri,3,4
9070,24,KR,36721,Entertainment,Fri,9,4
9071,25,KR,26756,News & Politics,Fri,7,4
9072,22,KR,168978,People & Blogs,Thu,13,3
9073,24,KR,42388,Entertainment,Fri,3,4
9074,25,KR,47169,News & Politics,Fri,10,4
9075,25,KR,280899,News & Politics,Mon,23,0
9076,26,KR,83095,Howto & Style,Fri,10,4
9077,1,KR,631151,Film & Animation,Mon,22,0
9078,22,KR,186298,People & Blogs,Wed,3,2
9079,24,KR,90029,Entertainment,Fri,9,4
9080,25,KR,41478,News & Politics,Fri,11,4
9081,23,KR,205571,Comedy,Fri,11,4
9082,24,KR,45820,Entertainment,Sat,0,6
9083,22,KR,19379,People & Blogs,Fri,13,4
9084,25,KR,35154,News & Politics,Fri,0,4
9085,22,KR,27277,People & Blogs,Thu,20,3
9086,22,KR,57715,People & Blogs,Fri,4,4
9087,22,KR,62440,People & Blogs,Fri,3,4
9088,23,KR,125676,Comedy,Thu,10,3
9089,1,KR,24650,Film & Animation,Thu,6,3
9090,23,KR,62340,Comedy,Thu,16,3
9091,19,KR,166812,Travel & Events,Fri,0,4
9092,24,KR,261631,Entertainment,Thu,3,3
9093,26,KR,15694,Howto & Style,Fri,11,4
9094,23,KR,270294,Comedy,Wed,11,2
9095,10,KR,713651,Music,Thu,9,3
9096,28,KR,62213,Science & Technology,Wed,9,2
9097,22,KR,42295,People & Blogs,Fri,2,4
9098,25,KR,124688,News & Politics,Wed,9,2
9099,17,KR,77660,Sports,Thu,9,3
9100,24,KR,12281,Entertainment,Fri,8,4
9101,20,KR,124987,Gaming,Wed,3,2
9102,20,KR,53464,Gaming,Fri,0,4
9103,24,KR,31710,Entertainment,Thu,18,3
9104,22,KR,61265,People & Blogs,Thu,9,3
9105,24,KR,87989,Entertainment,Fri,1,4
9106,20,KR,60358,Gaming,Fri,9,4
9107,24,KR,37351,Entertainment,Thu,15,3
9108,24,KR,77347,Entertainment,Wed,21,2
9109,25,KR,22595,News & Politics,Fri,6,4
9110,23,KR,19167,Comedy,Fri,10,4
9111,15,KR,24410,Pets & Animals,Fri,11,4
9112,24,KR,36220,Entertainment,Fri,8,4
9113,17,KR,152107,Sports,Thu,22,3
9114,25,KR,79432,News & Politics,Fri,0,4
9115,25,KR,30364,News & Politics,Thu,8,3
9116,24,KR,76449,Entertainment,Wed,13,2
9117,24,KR,4679269,Entertainment,Thu,14,3
9118,1,KR,124418,Film & Animation,Thu,9,3
9119,1,KR,115745,Film & Animation,Thu,2,3
9120,25,KR,54148,News & Politics,Fri,3,4
9121,24,KR,58022,Entertainment,Fri,9,4
9122,22,KR,20980,People & Blogs,Fri,0,4
9123,25,KR,339989,News & Politics,Wed,12,2
9124,22,KR,45871,People & Blogs,Thu,15,3
9125,20,KR,179052,Gaming,Wed,0,2
9126,24,KR,349053,Entertainment,Wed,7,2
9127,22,KR,7932,People & Blogs,Fri,8,4
9128,23,KR,53374,Comedy,Fri,8,4
9129,22,KR,380785,People & Blogs,Tue,17,1
9130,25,KR,37556,News & Politics,Thu,8,3
9131,24,KR,520910,Entertainment,Thu,13,3
9132,24,KR,373216,Entertainment,Fri,15,4
9133,25,KR,102565,News & Politics,Thu,5,3
9134,22,KR,55040,People & Blogs,Thu,1,3
9135,22,KR,94280,People & Blogs,Wed,7,2
9136,10,KR,5482906,Music,Fri,5,4
9137,20,KR,137371,Gaming,Tue,21,1
9138,20,KR,66032,Gaming,Tue,21,1
9139,25,KR,39705,News & Politics,Thu,3,3
9140,25,KR,46041,News & Politics,Thu,6,3
9141,15,KR,79886,Pets & Animals,Fri,9,4
9142,1,KR,111158,Film & Animation,Wed,9,2
9143,15,KR,74487,Pets & Animals,Thu,10,3
9144,24,KR,244647,Entertainment,Tue,7,1
9145,15,KR,396444,Pets & Animals,Thu,4,3
9146,23,KR,288453,Comedy,Wed,5,2
9147,22,KR,106993,People & Blogs,Tue,14,1
9148,25,KR,35161,News & Politics,Wed,11,2
9149,25,KR,943480,News & Politics,Fri,1,4
9150,20,KR,548236,Gaming,Wed,11,2
9151,25,KR,52421,News & Politics,Tue,16,1
9152,10,KR,34503,Music,Wed,10,2
9153,1,KR,26112,Film & Animation,Fri,1,4
9154,20,KR,213139,Gaming,Wed,10,2
9155,22,KR,49992,People & Blogs,Wed,11,2
9156,20,KR,318194,Gaming,Tue,11,1
9157,20,KR,103007,Gaming,Wed,16,2
9158,22,KR,48410,People & Blogs,Wed,10,2
9159,25,KR,39604,News & Politics,Wed,12,2
9160,10,KR,1171670,Music,Fri,2,4
9161,10,KR,115648,Music,Tue,10,1
9162,24,KR,39471,Entertainment,Thu,6,3
9163,1,KR,92827,Film & Animation,Wed,9,2
9164,17,KR,1161929,Sports,Thu,4,3
9165,1,KR,2654504,Film & Animation,Thu,5,3
9166,20,KR,65514,Gaming,Sat,12,6
9167,22,KR,466533,People & Blogs,Fri,23,4
9168,22,KR,499474,People & Blogs,Fri,15,4
9169,10,KR,1575860,Music,Thu,12,3
9170,20,KR,332622,Gaming,Sat,0,6
9171,25,KR,75781,News & Politics,Fri,18,4
9172,22,KR,93174,People & Blogs,Sat,8,6
9173,20,KR,1456291,Gaming,Thu,1,3
9174,1,KR,416416,Film & Animation,Thu,10,3
9175,20,KR,704269,Gaming,Sat,12,6
9176,24,KR,329189,Entertainment,Fri,13,4
9177,17,KR,766558,Sports,Fri,13,4
9178,22,KR,365161,People & Blogs,Fri,7,4
9179,24,KR,460397,Entertainment,Thu,12,3
9180,26,KR,577207,Howto & Style,Sat,8,6
9181,22,KR,575426,People & Blogs,Thu,9,3
9182,20,KR,60852,Gaming,Sat,12,6
9183,24,KR,85348,Entertainment,Sat,3,6
9184,25,KR,209221,News & Politics,Thu,9,3
9185,17,KR,700643,Sports,Fri,0,4
9186,23,KR,162174,Comedy,Fri,8,4
9187,25,KR,76360,News & Politics,Fri,7,4
9188,10,KR,40406,Music,Sat,10,6
9189,23,KR,1103504,Comedy,Wed,11,2
9190,24,KR,89164,Entertainment,Thu,23,3
9191,10,KR,1089972,Music,Fri,12,4
9192,1,KR,32916,Film & Animation,Sat,12,6
9193,10,KR,190918,Music,Sat,7,6
9194,22,KR,863114,People & Blogs,Sat,12,6
9195,1,KR,142675,Film & Animation,Fri,8,4
9196,1,KR,247423,Film & Animation,Fri,8,4
9197,24,KR,41482,Entertainment,Sat,9,6
9198,17,KR,208710,Sports,Fri,3,4
9199,1,KR,107567,Film & Animation,Fri,15,4
9200,24,KR,38459,Entertainment,Sat,9,6
9201,43,KR,61145,Shows,Fri,9,4
9202,22,KR,241544,People & Blogs,Fri,11,4
9203,25,KR,31871,News & Politics,Sat,12,6
9204,24,KR,98116,Entertainment,Fri,7,4
9205,1,KR,584266,Film & Animation,Wed,8,2
9206,25,KR,21699,News & Politics,Sat,10,6
9207,1,KR,417079,Film & Animation,Thu,11,3
9208,24,KR,306160,Entertainment,Sat,10,6
9209,22,KR,195141,People & Blogs,Sat,9,6
9210,20,KR,22978,Gaming,Sun,7,7
9211,23,KR,94293,Comedy,Thu,16,3
9212,25,KR,64744,News & Politics,Sat,10,6
9213,23,KR,266204,Comedy,Sat,14,6
9214,26,KR,73046,Howto & Style,Fri,15,4
9215,22,KR,60769,People & Blogs,Fri,2,4
9216,24,KR,52025,Entertainment,Thu,18,3
9217,24,KR,31789,Entertainment,Sat,4,6
9218,10,KR,48713,Music,Sat,15,6
9219,25,KR,77860,News & Politics,Fri,14,4
9220,25,KR,80483,News & Politics,Fri,14,4
9221,24,KR,37057,Entertainment,Fri,4,4
9222,24,KR,19087,Entertainment,Sat,11,6
9223,25,KR,79634,News & Politics,Thu,23,3
9224,22,KR,10984,People & Blogs,Sat,10,6
9225,1,KR,74473,Film & Animation,Thu,11,3
9226,22,KR,69621,People & Blogs,Sat,4,6
9227,22,KR,36470,People & Blogs,Fri,6,4
9228,24,KR,29452,Entertainment,Sat,11,6
9229,25,KR,69622,News & Politics,Thu,8,3
9230,22,KR,14185,People & Blogs,Sat,7,6
9231,24,KR,109244,Entertainment,Thu,10,3
9232,25,KR,83463,News & Politics,Fri,0,4
9233,25,KR,28471,News & Politics,Fri,15,4
9234,25,KR,154016,News & Politics,Thu,8,3
9235,22,KR,47733,People & Blogs,Fri,16,4
9236,25,KR,42345,News & Politics,Sat,0,6
9237,25,KR,47623,News & Politics,Fri,11,4
9238,25,KR,705278,News & Politics,Tue,14,1
9239,22,KR,56447,People & Blogs,Fri,9,4
9240,25,KR,182581,News & Politics,Fri,7,4
9241,24,KR,26784,Entertainment,Sat,5,6
9242,20,KR,10159,Gaming,Sat,10,6
9243,22,KR,14596,People & Blogs,Sat,12,6
9244,10,KR,31680160,Music,Thu,4,3
9245,22,KR,159513,People & Blogs,Sat,13,6
9246,17,KR,75431,Sports,Thu,5,3
9247,1,KR,41319,Film & Animation,Sat,12,6
9248,25,KR,338249,News & Politics,Wed,2,2
9249,1,KR,143330,Film & Animation,Thu,9,3
9250,17,KR,171459,Sports,Sat,4,6
9251,25,KR,225590,News & Politics,Tue,15,1
9252,24,KR,88427,Entertainment,Sat,12,6
9253,24,KR,1757301,Entertainment,Mon,22,0
9254,23,KR,281817,Comedy,Fri,11,4
9255,22,KR,158665,People & Blogs,Wed,7,2
9256,1,KR,1230015,Film & Animation,Fri,21,4
9257,22,KR,95797,People & Blogs,Fri,4,4
9258,17,KR,185323,Sports,Thu,22,3
9259,1,KR,40337,Film & Animation,Thu,6,3
9260,25,KR,77852,News & Politics,Fri,3,4
9261,22,KR,109410,People & Blogs,Wed,6,2
9262,26,KR,416916,Howto & Style,Fri,11,4
9263,24,KR,1458961,Entertainment,Sat,13,6
9264,25,KR,55763,News & Politics,Fri,11,4
9265,22,KR,41200,People & Blogs,Thu,20,3
9266,23,KR,232553,Comedy,Fri,11,4
9267,24,KR,14619,Entertainment,Sat,6,6
9268,26,KR,111207,Howto & Style,Fri,10,4
9269,24,KR,75293,Entertainment,Sat,0,6
9270,24,KR,29343,Entertainment,Sat,3,6
9271,23,KR,2196649,Comedy,Sat,1,6
9272,22,KR,59415,People & Blogs,Fri,10,4
9273,24,KR,73325,Entertainment,Fri,5,4
9274,24,KR,530263,Entertainment,Fri,15,4
9275,23,KR,174539,Comedy,Thu,10,3
9276,24,KR,40859,Entertainment,Fri,9,4
9277,25,KR,51770,News & Politics,Fri,10,4
9278,23,KR,351915,Comedy,Fri,3,4
9279,19,KR,220551,Travel & Events,Fri,0,4
9280,24,KR,58060,Entertainment,Fri,8,4
9281,22,KR,189237,People & Blogs,Wed,3,2
9282,25,KR,325829,News & Politics,Mon,23,0
9283,23,KR,317146,Comedy,Wed,11,2
9284,15,KR,34037,Pets & Animals,Fri,11,4
9285,20,KR,79428,Gaming,Fri,9,4
9286,17,KR,119132,Sports,Thu,9,3
9287,22,KR,56451,People & Blogs,Sat,5,6
9288,24,KR,102951,Entertainment,Fri,1,4
9289,25,KR,36623,News & Politics,Fri,0,4
9290,25,KR,140707,News & Politics,Wed,9,2
9291,25,KR,39829,News & Politics,Thu,8,3
9292,24,KR,48959,Entertainment,Thu,15,3
9293,20,KR,139407,Gaming,Wed,3,2
9294,22,KR,18189,People & Blogs,Fri,12,4
9295,10,KR,9583159,Music,Fri,5,4
9296,10,KR,289320,Music,Tue,1,1
9297,24,KR,280619,Entertainment,Thu,3,3
9298,20,KR,46809,Gaming,Fri,9,4
9299,22,KR,68919,People & Blogs,Thu,15,3
9300,28,KR,66835,Science & Technology,Wed,9,2
9301,24,KR,73557,Entertainment,Fri,9,4
9302,24,KR,88020,Entertainment,Wed,21,2
9303,24,KR,108205,Entertainment,Thu,6,3
9304,24,KR,184112,Entertainment,Fri,8,4
9305,24,KR,88934,Entertainment,Wed,13,2
9306,25,KR,83969,News & Politics,Fri,0,4
9307,15,KR,93724,Pets & Animals,Fri,9,4
9308,22,KR,571425,People & Blogs,Tue,17,1
9309,24,KR,5719430,Entertainment,Thu,14,3
9310,20,KR,57371,Gaming,Fri,0,4
9311,25,KR,25848,News & Politics,Fri,6,4
9312,1,KR,658646,Film & Animation,Mon,22,0
9313,1,KR,174900,Film & Animation,Thu,2,3
9314,25,KR,59164,News & Politics,Fri,3,4
9315,20,KR,199617,Gaming,Wed,0,2
9316,10,KR,1429039,Music,Thu,9,3
9317,24,KR,514283,Entertainment,Wed,7,2
9318,22,KR,152845,People & Blogs,Wed,7,2
9319,1,KR,181367,Film & Animation,Wed,9,2
9320,22,KR,20451,People & Blogs,Sat,5,6
9321,20,KR,379841,Gaming,Sat,12,6
9322,25,KR,753750,News & Politics,Sun,5,7
9323,1,KR,2993118,Film & Animation,Thu,5,3
9324,22,KR,737075,People & Blogs,Fri,23,4
9325,22,KR,417196,People & Blogs,Sun,1,7
9326,10,KR,230522,Music,Sun,9,7
9327,22,KR,31345,People & Blogs,Sun,5,7
9328,25,KR,70648,News & Politics,Sun,9,7
9329,25,KR,121928,News & Politics,Sun,8,7
9330,22,KR,632888,People & Blogs,Fri,15,4
9331,25,KR,52708,News & Politics,Sun,4,7
9332,24,KR,54433,Entertainment,Sun,4,7
9333,17,KR,1189431,Sports,Fri,13,4
9334,22,KR,70721,People & Blogs,Sat,21,6
9335,20,KR,1013670,Gaming,Sat,12,6
9336,20,KR,412828,Gaming,Sat,0,6
9337,25,KR,103909,News & Politics,Fri,18,4
9338,25,KR,59038,News & Politics,Sun,1,7
9339,24,KR,165820,Entertainment,Sat,3,6
9340,22,KR,116165,People & Blogs,Sat,15,6
9341,22,KR,634415,People & Blogs,Fri,7,4
9342,24,KR,40469,Entertainment,Sun,8,7
9343,20,KR,280114,Gaming,Sun,7,7
9344,25,KR,41207,News & Politics,Sun,2,7
9345,1,KR,12746,Film & Animation,Sun,9,7
9346,25,KR,31729,News & Politics,Sun,22,7
9347,24,KR,412978,Entertainment,Fri,13,4
9348,25,KR,48333,News & Politics,Mon,0,0
9349,17,KR,770944,Sports,Fri,0,4
9350,20,KR,1533638,Gaming,Thu,1,3
9351,25,KR,95256,News & Politics,Sun,1,7
9352,24,KR,147883,Entertainment,Sat,10,6
9353,22,KR,49277,People & Blogs,Sun,0,7
9354,22,KR,1283297,People & Blogs,Sat,12,6
9355,23,KR,183017,Comedy,Sun,12,7
9356,22,KR,83723,People & Blogs,Sun,9,7
9357,24,KR,202252,Entertainment,Fri,5,4
9358,22,KR,39909,People & Blogs,Sun,15,7
9359,17,KR,261458,Sports,Fri,3,4
9360,25,KR,48254,News & Politics,Sun,7,7
9361,22,KR,311344,People & Blogs,Sat,9,6
9362,20,KR,10044,Gaming,Sun,12,7
9363,25,KR,251783,News & Politics,Thu,9,3
9364,1,KR,116387,Film & Animation,Sun,10,7
9365,23,KR,90076,Comedy,Sun,8,7
9366,10,KR,1334589,Music,Fri,12,4
9367,22,KR,59302,People & Blogs,Sun,13,7
9368,25,KR,28147,News & Politics,Sun,6,7
9369,25,KR,173584,News & Politics,Thu,8,3
9370,1,KR,44261,Film & Animation,Sun,5,7
9371,24,KR,29832,Entertainment,Mon,3,0
9372,23,KR,273964,Comedy,Sun,4,7
9373,25,KR,33414,News & Politics,Sun,0,7
9374,22,KR,31346,People & Blogs,Sun,8,7
9375,25,KR,47833,News & Politics,Sun,11,7
9376,24,KR,91362,Entertainment,Thu,23,3
